estado,fecha,casos_acumulados_um,casos_acumulados_res,muertes_acumuladas_um,muertes_acumuladas_res,casos_nuevos_um,casos_nuevos_res,muertes_nuevas_um,muertes_nuevas_res
Chihuahua,2020-06-03,1730,1731,358,359,33,35,18,18
Chihuahua,2020-06-04,1769,1771,372,373,39,40,14,14
Chihuahua,2020-06-05,1804,1807,376,377,35,36,4,4
Chihuahua,2020-06-06,1826,1829,383,384,22,22,7,7
Chihuahua,2020-06-07,1907,1909,385,386,81,80,2,2
Chihuahua,2020-06-08,1916,1917,386,387,9,8,1,1
Chihuahua,2020-06-09,1962,1963,403,404,46,46,17,17
Chihuahua,2020-06-10,2071,2073,416,417,109,110,13,13
Chihuahua,2020-06-11,2101,2103,430,432,30,30,14,15
Chihuahua,2020-06-12,2148,2150,449,451,47,47,19,19
Chihuahua,2020-06-13,2221,2222,455,457,73,72,6,6
Chihuahua,2020-06-14,2270,2271,458,460,49,49,3,3
Chihuahua,2020-06-15,2279,2281,466,468,9,10,8,8
Chihuahua,2020-06-16,2343,2345,492,493,64,64,26,25
Chihuahua,2020-06-17,2401,2404,503,504,58,59,11,11
Chihuahua,2020-06-18,2443,2447,526,527,42,43,23,23
Chihuahua,2020-06-19,2479,2482,537,538,36,35,11,11
Chihuahua,2020-06-20,2538,2541,553,554,59,59,16,16
Durango,2020-03-12,1,NA,0,NA,1,NA,0,NA
Durango,2020-03-13,1,NA,0,NA,0,NA,0,NA
Durango,2020-03-14,1,NA,0,NA,0,NA,0,NA
Durango,2020-03-15,1,NA,0,NA,0,NA,0,NA
Durango,2020-03-16,3,NA,0,NA,2,NA,0,NA
Durango,2020-03-17,3,NA,0,NA,0,NA,0,NA
Durango,2020-03-18,3,NA,0,NA,0,NA,0,NA
Durango,2020-03-19,3,NA,0,NA,0,NA,0,NA
Durango,2020-03-20,4,NA,1,NA,1,NA,1,NA
Durango,2020-03-21,5,NA,1,NA,1,NA,0,NA
Durango,2020-03-22,5,NA,1,NA,0,NA,0,NA
Durango,2020-03-23,5,NA,1,NA,0,NA,0,NA
Durango,2020-03-24,5,NA,1,NA,0,NA,0,NA
Durango,2020-03-25,5,NA,1,NA,0,NA,0,NA
Durango,2020-03-26,5,NA,1,NA,0,NA,0,NA
Durango,2020-03-27,7,NA,1,NA,2,NA,0,NA
Durango,2020-03-28,7,NA,1,NA,0,NA,0,NA
Durango,2020-03-29,7,NA,1,NA,0,NA,0,NA
Durango,2020-03-30,7,NA,1,NA,0,NA,0,NA
Durango,2020-03-31,7,NA,1,NA,0,NA,0,NA
Durango,2020-04-01,7,NA,1,NA,0,NA,0,NA
Durango,2020-04-02,8,NA,1,NA,1,NA,0,NA
Durango,2020-04-03,8,NA,1,NA,0,NA,0,NA
Durango,2020-04-04,10,NA,2,NA,2,NA,1,NA
Durango,2020-04-05,12,NA,3,NA,2,NA,1,NA
Durango,2020-04-06,12,NA,4,NA,0,NA,1,NA
Durango,2020-04-07,15,NA,4,NA,3,NA,0,NA
Durango,2020-04-08,15,NA,4,NA,0,NA,0,NA
Durango,2020-04-09,16,NA,4,NA,1,NA,0,NA
Durango,2020-04-10,16,NA,4,NA,0,NA,0,NA
Durango,2020-04-11,16,NA,4,NA,0,NA,0,NA
Durango,2020-04-12,16,18,4,4,0,NA,0,NA
Durango,2020-04-13,16,18,4,4,0,0,0,0
Durango,2020-04-14,15,17,3,3,-1,-1,-1,-1
Durango,2020-04-15,16,18,4,4,1,1,1,1
Durango,2020-04-16,17,18,4,4,1,0,0,0
Durango,2020-04-17,19,20,4,4,2,2,0,0
Durango,2020-04-18,19,20,4,4,0,0,0,0
Durango,2020-04-19,21,22,4,4,2,2,0,0
Durango,2020-04-20,22,23,4,4,1,1,0,0
Durango,2020-04-21,30,31,4,4,8,8,0,0
Durango,2020-04-22,33,33,5,5,3,2,1,1
Durango,2020-04-23,39,38,5,5,6,5,0,0
Durango,2020-04-24,41,40,5,5,2,2,0,0
Durango,2020-04-25,43,42,6,6,2,2,1,1
Durango,2020-04-26,45,44,6,6,2,2,0,0
Durango,2020-04-27,46,45,6,6,1,1,0,0
Durango,2020-04-28,57,56,6,6,11,11,0,0
Durango,2020-04-29,59,58,6,6,2,2,0,0
Durango,2020-04-30,67,66,7,7,8,8,1,1
Durango,2020-05-01,69,70,7,7,2,4,0,0
Durango,2020-05-02,71,73,7,7,2,3,0,0
Durango,2020-05-03,74,75,7,7,3,2,0,0
Durango,2020-05-04,79,80,7,7,5,5,0,0
Durango,2020-05-05,79,80,8,8,0,0,1,1
Durango,2020-05-06,90,91,8,8,11,11,0,0
Durango,2020-05-07,95,97,11,11,5,6,3,3
Durango,2020-05-08,105,107,11,11,10,10,0,0
Durango,2020-05-09,107,109,11,11,2,2,0,0
Durango,2020-05-10,113,115,12,12,6,6,1,1
Durango,2020-05-11,114,117,12,12,1,2,0,0
Durango,2020-05-12,122,123,13,13,8,6,1,1
Durango,2020-05-13,127,127,14,15,5,4,1,2
Durango,2020-05-14,144,144,14,15,17,17,0,0
Durango,2020-05-15,150,150,15,16,6,6,1,1
Durango,2020-05-16,155,156,16,17,5,6,1,1
Durango,2020-05-17,157,158,16,17,2,2,0,0
Durango,2020-05-18,169,169,17,18,12,11,1,1
Durango,2020-05-19,176,176,18,19,7,7,1,1
Durango,2020-05-20,185,189,20,21,9,13,2,2
Durango,2020-05-21,190,194,23,23,5,5,3,2
Durango,2020-05-22,208,211,26,26,18,17,3,3
Durango,2020-05-23,214,217,26,26,6,6,0,0
Durango,2020-05-24,230,233,26,26,16,16,0,0
Durango,2020-05-25,241,246,26,26,11,13,0,0
Durango,2020-05-26,243,249,27,27,2,3,1,1
Durango,2020-05-27,272,279,32,32,29,30,5,5
Durango,2020-05-28,297,304,33,33,25,25,1,1
Durango,2020-05-29,313,322,34,34,16,18,1,1
Durango,2020-05-30,354,365,37,37,41,43,3,3
Durango,2020-05-31,373,384,37,37,19,19,0,0
Durango,2020-06-01,390,400,37,37,17,16,0,0
Durango,2020-06-02,397,410,42,41,7,10,5,4
Durango,2020-06-03,461,470,44,43,64,60,2,2
Durango,2020-06-04,491,498,47,46,30,28,3,3
Durango,2020-06-05,529,536,49,48,38,38,2,2
Durango,2020-06-06,556,567,53,52,27,31,4,4
Durango,2020-06-07,619,627,53,53,63,60,0,1
Durango,2020-06-08,648,659,53,53,29,32,0,0
Durango,2020-06-09,674,683,54,54,26,24,1,1
Durango,2020-06-10,712,724,56,56,38,41,2,2
Durango,2020-06-11,759,775,59,59,47,51,3,3
Durango,2020-06-12,845,856,65,65,86,81,6,6
Durango,2020-06-13,912,920,73,74,67,64,8,9
Durango,2020-06-14,965,971,73,75,53,51,0,1
Durango,2020-06-15,975,985,75,77,10,14,2,2
Durango,2020-06-16,992,1003,75,78,17,18,0,1
Durango,2020-06-17,1088,1090,93,97,96,87,18,19
Durango,2020-06-18,1175,1170,96,100,87,80,3,3
Durango,2020-06-19,1242,1234,100,104,67,64,4,4
Durango,2020-06-20,1330,1321,103,107,88,87,3,3
Guanajuato,2020-03-17,1,NA,0,NA,1,NA,0,NA
Guanajuato,2020-03-18,4,NA,0,NA,3,NA,0,NA
Guanajuato,2020-03-19,4,NA,0,NA,0,NA,0,NA
Guanajuato,2020-03-20,4,NA,0,NA,0,NA,0,NA
Guanajuato,2020-03-21,4,NA,0,NA,0,NA,0,NA
Guanajuato,2020-03-22,4,NA,0,NA,0,NA,0,NA
Guanajuato,2020-03-23,7,NA,0,NA,3,NA,0,NA
Guanajuato,2020-03-24,12,NA,0,NA,5,NA,0,NA
Guanajuato,2020-03-25,19,NA,0,NA,7,NA,0,NA
Guanajuato,2020-03-26,23,NA,0,NA,4,NA,0,NA
Guanajuato,2020-03-27,31,NA,0,NA,8,NA,0,NA
Guanajuato,2020-03-28,37,NA,0,NA,6,NA,0,NA
Guanajuato,2020-03-29,37,NA,0,NA,0,NA,0,NA
Guanajuato,2020-03-30,43,NA,0,NA,6,NA,0,NA
Guanajuato,2020-03-31,46,NA,0,NA,3,NA,0,NA
Guanajuato,2020-04-01,49,NA,0,NA,3,NA,0,NA
Guanajuato,2020-04-02,50,NA,0,NA,1,NA,0,NA
Guanajuato,2020-04-03,52,NA,0,NA,2,NA,0,NA
Guanajuato,2020-04-04,53,NA,0,NA,1,NA,0,NA
Guanajuato,2020-04-05,53,NA,0,NA,0,NA,0,NA
Guanajuato,2020-04-06,58,NA,0,NA,5,NA,0,NA
Guanajuato,2020-04-07,61,NA,1,NA,3,NA,1,NA
Guanajuato,2020-04-08,67,NA,1,NA,6,NA,0,NA
Guanajuato,2020-04-09,71,NA,1,NA,4,NA,0,NA
Guanajuato,2020-04-10,78,NA,1,NA,7,NA,0,NA
Guanajuato,2020-04-11,81,NA,5,NA,3,NA,4,NA
Guanajuato,2020-04-12,82,83,5,5,1,NA,0,NA
Guanajuato,2020-04-13,88,89,5,5,6,6,0,0
Guanajuato,2020-04-14,90,91,5,5,2,2,0,0
Guanajuato,2020-04-15,91,92,5,5,1,1,0,0
Guanajuato,2020-04-16,96,97,6,6,5,5,1,1
Guanajuato,2020-04-17,113,114,7,7,17,17,1,1
Guanajuato,2020-04-18,116,118,9,9,3,4,2,2
Guanajuato,2020-04-19,133,134,9,9,17,16,0,0
Guanajuato,2020-04-20,150,151,9,9,17,17,0,0
Guanajuato,2020-04-21,158,159,9,9,8,8,0,0
Guanajuato,2020-04-22,173,173,9,9,15,14,0,0
Guanajuato,2020-04-23,182,183,14,14,9,10,5,5
Guanajuato,2020-04-24,192,193,17,17,10,10,3,3
Guanajuato,2020-04-25,198,198,19,19,6,5,2,2
Guanajuato,2020-04-26,206,206,20,20,8,8,1,1
Guanajuato,2020-04-27,215,216,21,21,9,10,1,1
Guanajuato,2020-04-28,219,221,21,21,4,5,0,0
Guanajuato,2020-04-29,238,239,22,22,19,18,1,1
Guanajuato,2020-04-30,262,263,24,24,24,24,2,2
Guanajuato,2020-05-01,283,283,26,26,21,20,2,2
Guanajuato,2020-05-02,290,290,27,27,7,7,1,1
Guanajuato,2020-05-03,308,308,31,31,18,18,4,4
Guanajuato,2020-05-04,314,315,33,33,6,7,2,2
Guanajuato,2020-05-05,328,329,38,38,14,14,5,5
Guanajuato,2020-05-06,342,343,40,40,14,14,2,2
Guanajuato,2020-05-07,390,388,42,42,48,45,2,2
Guanajuato,2020-05-08,415,414,46,45,25,26,4,3
Guanajuato,2020-05-09,445,443,46,45,30,29,0,0
Guanajuato,2020-05-10,473,473,46,45,28,30,0,0
Guanajuato,2020-05-11,504,505,46,45,31,32,0,0
Guanajuato,2020-05-12,547,544,55,53,43,39,9,8
Guanajuato,2020-05-13,586,580,57,55,39,36,2,2
Guanajuato,2020-05-14,625,619,61,59,39,39,4,4
Guanajuato,2020-05-15,665,658,63,61,40,39,2,2
Guanajuato,2020-05-16,692,687,69,67,27,29,6,6
Guanajuato,2020-05-17,739,735,69,67,47,48,0,0
Guanajuato,2020-05-18,765,759,73,71,26,24,4,4
Guanajuato,2020-05-19,804,795,78,76,39,36,5,5
Guanajuato,2020-05-20,830,821,80,79,26,26,2,3
Guanajuato,2020-05-21,906,897,84,83,76,76,4,4
Guanajuato,2020-05-22,956,948,85,86,50,51,1,3
Guanajuato,2020-05-23,1035,1028,85,86,79,80,0,0
Guanajuato,2020-05-24,1064,1054,88,89,29,26,3,3
Guanajuato,2020-05-25,1138,1127,91,92,74,73,3,3
Guanajuato,2020-05-26,1196,1184,96,96,58,57,5,4
Guanajuato,2020-05-27,1248,1238,101,101,52,54,5,5
Guanajuato,2020-05-28,1330,1320,101,102,82,82,0,1
Guanajuato,2020-05-29,1396,1384,105,106,66,64,4,4
Guanajuato,2020-05-30,1479,1463,107,108,83,79,2,2
Guanajuato,2020-05-31,1650,1633,107,109,171,170,0,1
Guanajuato,2020-06-01,1697,1680,112,114,47,47,5,5
Guanajuato,2020-06-02,1900,1872,116,116,203,192,4,2
Guanajuato,2020-06-03,2037,2009,122,122,137,137,6,6
Guanajuato,2020-06-04,2161,2135,125,125,124,126,3,3
Guanajuato,2020-06-05,2309,2278,134,135,148,143,9,10
Guanajuato,2020-06-06,2422,2389,136,137,113,111,2,2
Guanajuato,2020-06-07,2532,2500,138,139,110,111,2,2
Guanajuato,2020-06-08,2587,2556,141,142,55,56,3,3
Guanajuato,2020-06-09,2752,2718,145,146,165,162,4,4
Guanajuato,2020-06-10,2970,2936,159,160,218,218,14,14
Guanajuato,2020-06-11,3091,3053,171,172,121,117,12,12
Guanajuato,2020-06-12,3260,3221,178,179,169,168,7,7
Guanajuato,2020-06-13,3410,3367,184,184,150,146,6,5
Guanajuato,2020-06-14,3513,3470,189,189,103,103,5,5
Guanajuato,2020-06-15,3583,3540,196,196,70,70,7,7
Guanajuato,2020-06-16,3923,3876,204,204,340,336,8,8
Guanajuato,2020-06-17,4108,4061,215,215,185,185,11,11
Guanajuato,2020-06-18,4371,4319,221,221,263,258,6,6
Guanajuato,2020-06-19,4611,4563,232,232,240,244,11,11
Guanajuato,2020-06-20,4844,4797,247,247,233,234,15,15
Guerrero,2020-03-16,2,NA,0,NA,2,NA,0,NA
Guerrero,2020-03-17,2,NA,0,NA,0,NA,0,NA
Guerrero,2020-03-18,2,NA,0,NA,0,NA,0,NA
Guerrero,2020-03-19,4,NA,0,NA,2,NA,0,NA
Guerrero,2020-03-20,4,NA,0,NA,0,NA,0,NA
Guerrero,2020-03-21,4,NA,0,NA,0,NA,0,NA
Guerrero,2020-03-22,4,NA,0,NA,0,NA,0,NA
Guerrero,2020-03-23,5,NA,0,NA,1,NA,0,NA
Guerrero,2020-03-24,6,NA,0,NA,1,NA,0,NA
Guerrero,2020-03-25,7,NA,0,NA,1,NA,0,NA
Guerrero,2020-03-26,7,NA,0,NA,0,NA,0,NA
Guerrero,2020-03-27,7,NA,0,NA,0,NA,0,NA
Guerrero,2020-03-28,10,NA,0,NA,3,NA,0,NA
Guerrero,2020-03-29,13,NA,0,NA,3,NA,0,NA
Guerrero,2020-03-30,13,NA,0,NA,0,NA,0,NA
Guerrero,2020-03-31,15,NA,0,NA,2,NA,0,NA
Guerrero,2020-04-01,17,NA,1,NA,2,NA,1,NA
Guerrero,2020-04-02,22,NA,1,NA,5,NA,0,NA
Guerrero,2020-04-03,24,NA,1,NA,2,NA,0,NA
Guerrero,2020-04-04,25,NA,1,NA,1,NA,0,NA
Guerrero,2020-04-05,30,NA,2,NA,5,NA,1,NA
Guerrero,2020-04-06,32,NA,3,NA,2,NA,1,NA
Guerrero,2020-04-07,37,NA,3,NA,5,NA,0,NA
